Pid,OPTid,Px,Py,rD,cD,cluster,notCore
9140,189,109.0,133.0,5.0,3.60555127546,183,False
7340,190,111.0,135.0,3.60555127546,2.82842712475,183,False
7410,191,113.0,133.0,2.82842712475,4.0,183,False
7640,192,113.0,136.0,2.82842712475,3.0,183,False
8228,193,112.0,137.0,2.82842712475,3.16227766017,183,False
9039,194,112.0,135.0,2.82842712475,2.2360679775,183,False
8649,195,111.0,140.0,3.16227766017,4.12310562562,183,False
8704,196,109.0,139.0,3.60555127546,4.472135955,183,False
8692,197,117.0,136.0,4.0,5.09901951359,183,False
7566,198,114.0,129.0,4.12310562562,6.32455532034,183,False
8831,199,114.0,141.0,4.12310562562,5.09901951359,183,False
9076,200,112.0,144.0,4.12310562562,4.12310562562,183,False
7868,201,108.0,143.0,4.12310562562,4.24264068712,183,False
8055,202,109.0,144.0,4.12310562562,5.0,183,False
7710,203,112.0,149.0,5.0,7.21110255093,183,False
7715,204,103.0,144.0,5.09901951359,5.83095189485,183,False
7430,205,101.0,149.0,5.83095189485,9.05538513814,183,False
7747,206,100.0,139.0,5.83095189485,5.83095189485,183,False
7409,207,98.0,135.0,5.83095189485,6.0827625303,183,False
7771,208,97.0,141.0,5.83095189485,5.83095189485,183,False
7795,209,94.0,141.0,5.83095189485,7.21110255093,183,False
8518,210,100.0,146.0,5.83095189485,7.0,183,False
8902,211,98.0,138.0,5.83095189485,5.0,183,False
9086,212,92.0,127.0,8.0622577483,5.09901951359,184,False
7447,213,89.0,127.0,5.09901951359,4.12310562562,184,False
8607,214,90.0,130.0,4.12310562562,5.0,184,False
9166,215,87.0,126.0,4.12310562562,5.0,184,False
9209,216,90.0,123.0,4.12310562562,4.472135955,184,False
8520,217,92.0,121.0,4.472135955,6.0,184,False
8930,218,86.0,121.0,4.472135955,5.65685424949,184,False
8943,219,83.0,123.0,5.0,6.0827625303,184,False
8953,220,86.0,133.0,5.0,6.7082039325,184,False
8577,221,80.0,126.0,6.0827625303,6.40312423743,184,False
8363,222,90.0,117.0,5.65685424949,7.07106781187,184,False
8907,223,77.0,124.0,6.0827625303,6.0827625303,184,False
7755,224,74.0,127.0,6.0827625303,6.0827625303,184,False
7383,225,75.0,133.0,6.0827625303,6.0827625303,184,False
8239,226,76.0,131.0,6.0827625303,5.83095189485,184,False
8244,227,71.0,134.0,5.83095189485,7.07106781187,184,False
8494,228,78.0,133.0,5.83095189485,7.07106781187,184,False
8280,229,73.0,124.0,6.0827625303,7.28010988928,184,False
8660,235,84.0,109.0,7.0,5.09901951359,185,False
7847,236,86.0,111.0,5.09901951359,5.09901951359,185,False
7190,237,91.0,110.0,5.09901951359,5.09901951359,185,False
8217,238,95.0,108.0,5.09901951359,5.83095189485,185,False
8614,239,88.0,109.0,5.09901951359,4.0,185,False
8709,240,90.0,107.0,4.0,5.09901951359,185,False
8932,241,84.0,108.0,4.12310562562,5.0,185,False
7860,242,92.0,103.0,5.09901951359,5.83095189485,185,False
8118,243,97.0,103.0,5.83095189485,5.38516480713,185,False
7713,244,101.0,103.0,5.38516480713,6.7082039325,185,False
9029,245,96.0,100.0,5.38516480713,6.32455532034,185,False
7323,246,94.0,94.0,6.32455532034,6.32455532034,185,False
7989,247,98.0,94.0,6.32455532034,6.32455532034,185,False
8744,248,98.0,92.0,6.32455532034,6.0,185,False
8702,249,96.0,87.0,6.0,5.65685424949,185,False
7489,250,91.0,88.0,5.65685424949,5.09901951359,185,False
8933,251,87.0,89.0,5.09901951359,5.83095189485,185,False
9135,252,92.0,83.0,5.09901951359,5.65685424949,185,False
9136,253,92.0,92.0,5.09901951359,6.0,185,False
8337,254,95.0,82.0,5.65685424949,7.21110255093,185,False
8719,255,88.0,79.0,5.65685424949,5.65685424949,185,False
7218,256,84.0,75.0,5.65685424949,7.0,185,False
7816,257,89.0,74.0,5.65685424949,5.09901951359,185,False
8562,258,92.0,74.0,5.09901951359,5.0,185,False
7295,259,94.0,70.0,5.0,6.40312423743,185,False
7461,260,105.0,63.0,5.0,4.24264068712,185,False
8087,261,106.0,67.0,4.24264068712,4.12310562562,185,False
8277,262,102.0,66.0,4.12310562562,4.24264068712,185,False
8803,263,105.0,64.0,4.12310562562,5.0,185,False
7268,264,100.0,65.0,4.24264068712,5.38516480713,185,False
7725,265,97.0,74.0,5.0,6.40312423743,185,False
8811,266,93.0,77.0,5.0,5.38516480713,185,False
8650,267,89.0,69.0,5.09901951359,5.83095189485,185,False
8188,268,100.0,61.0,5.38516480713,5.38516480713,185,False
8875,269,102.0,59.0,5.0,5.0,185,False
7789,270,98.0,57.0,5.0,5.09901951359,185,False
7275,271,95.0,56.0,5.09901951359,5.38516480713,185,False
9081,272,97.0,52.0,5.09901951359,7.21110255093,185,False
8098,273,96.0,51.0,5.38516480713,7.61577310586,185,False
9048,274,90.0,58.0,5.38516480713,6.0827625303,185,False
8501,275,91.0,64.0,5.83095189485,6.7082039325,185,False
8435,276,86.0,56.0,6.0827625303,9.0,185,False
9192,277,89.0,61.0,6.0827625303,7.81024967591,185,False
7393,279,87.0,42.0,8.0,6.0827625303,186,False
7264,280,85.0,39.0,6.0827625303,7.61577310586,186,False
7887,281,86.0,45.0,6.0827625303,6.0,186,False
8294,282,82.0,46.0,6.0,6.40312423743,186,False
9199,283,86.0,39.0,6.0,8.0622577483,186,False
8499,284,93.0,43.0,6.0827625303,7.28010988928,186,False
7739,285,79.0,47.0,6.40312423743,7.28010988928,186,False
8357,288,73.0,44.0,7.07106781187,6.0827625303,187,False
8447,289,74.0,38.0,6.0827625303,6.0827625303,187,False
7859,290,76.0,33.0,6.0827625303,5.38516480713,187,False
7948,291,71.0,32.0,5.38516480713,5.83095189485,187,False
8594,292,77.0,34.0,5.38516480713,6.32455532034,187,False
8991,293,79.0,32.0,5.38516480713,7.61577310586,187,False
7822,294,72.0,29.0,5.65685424949,5.65685424949,187,False
7303,295,68.0,26.0,5.65685424949,5.09901951359,187,False
7683,296,68.0,25.0,5.09901951359,5.65685424949,187,False
7901,297,66.0,29.0,5.09901951359,5.83095189485,187,False
9146,298,67.0,31.0,5.09901951359,5.38516480713,187,False
7449,299,63.0,24.0,5.38516480713,5.09901951359,187,False
7875,300,62.0,23.0,5.09901951359,5.0,187,False
8099,301,59.0,27.0,5.0,5.0,187,False
8241,302,57.0,23.0,5.0,5.0,187,False
7829,303,56.0,20.0,5.0,4.472135955,187,False
8598,304,52.0,22.0,4.472135955,3.16227766017,187,False
7431,305,52.0,24.0,3.16227766017,5.09901951359,187,False
7634,306,50.0,22.0,3.16227766017,3.0,187,False
8047,307,50.0,19.0,3.0,3.0,187,False
8273,308,51.0,19.0,3.0,3.16227766017,187,False
8648,309,50.0,17.0,3.0,3.60555127546,187,False
8912,310,52.0,20.0,3.0,2.82842712475,187,False
7856,311,53.0,15.0,3.60555127546,4.472135955,187,False
8613,312,53.0,14.0,4.24264068712,5.09901951359,187,False
8634,313,56.0,16.0,4.472135955,4.0,187,False
7608,314,58.0,15.0,4.0,5.38516480713,187,False
8757,315,60.0,26.0,5.0,4.24264068712,187,False
9075,316,56.0,32.0,5.83095189485,5.83095189485,187,False
7820,317,52.0,33.0,5.83095189485,4.472135955,187,False
7285,318,50.0,34.0,4.472135955,5.38516480713,187,False
7959,319,54.0,31.0,4.472135955,6.0,187,False
7979,320,54.0,37.0,4.472135955,4.472135955,187,False
7439,321,54.0,39.0,4.472135955,5.09901951359,187,False
7888,322,57.0,38.0,4.472135955,5.09901951359,187,False
8592,323,55.0,39.0,4.472135955,5.0,187,False
7592,324,55.0,44.0,5.0,5.09901951359,187,False
7329,325,62.0,37.0,5.09901951359,5.09901951359,187,False
7522,326,51.0,44.0,5.09901951359,4.0,187,False
8158,327,49.0,47.0,4.0,4.0,187,False
8037,328,49.0,51.0,4.0,5.0,187,False
8920,329,49.0,43.0,4.0,4.12310562562,187,False
9062,330,48.0,42.0,4.0,4.0,187,False
7460,331,44.0,42.0,4.0,4.12310562562,187,False
8397,332,48.0,39.0,4.0,5.0,187,False
9106,333,48.0,48.0,4.0,5.0,187,False
7918,334,42.0,44.0,4.12310562562,6.32455532034,187,False
8303,335,44.0,40.0,4.12310562562,4.472135955,187,False
9026,336,43.0,38.0,4.12310562562,5.09901951359,187,False
8235,337,44.0,51.0,5.0,5.83095189485,187,False
7661,338,50.0,53.0,5.0,5.65685424949,187,False
8438,339,49.0,56.0,5.0,5.09901951359,187,False
7479,340,54.0,57.0,5.09901951359,5.65685424949,187,False
8183,341,45.0,59.0,5.09901951359,5.0,187,False
7257,342,42.0,58.0,5.0,5.0,187,False
7421,343,39.0,54.0,5.0,4.472135955,187,False
8401,344,36.0,56.0,4.472135955,4.472135955,187,False
8350,345,34.0,54.0,4.472135955,5.0,187,False
8561,346,43.0,52.0,4.472135955,6.0827625303,187,False
8595,347,40.0,58.0,4.472135955,4.472135955,187,False
7837,348,43.0,58.0,4.472135955,5.0,187,False
8913,349,37.0,53.0,4.472135955,3.60555127546,187,False
9200,350,34.0,51.0,3.60555127546,5.65685424949,187,False
8371,351,43.0,63.0,5.0,5.0,187,False
7451,352,39.0,63.0,5.0,5.38516480713,187,False
9018,353,44.0,65.0,5.0,6.0827625303,187,False
7514,354,41.0,68.0,5.38516480713,9.8488578018,187,False
7770,355,52.0,61.0,5.65685424949,8.24621125124,187,False
7864,356,59.0,55.0,5.65685424949,6.0,187,False
8720,357,58.0,46.0,5.09901951359,5.38516480713,187,False
7616,358,65.0,38.0,5.09901951359,4.0,187,False
7656,359,63.0,36.0,4.0,6.0827625303,187,False
8947,360,69.0,38.0,4.0,6.32455532034,187,False
9007,361,63.0,41.0,4.0,4.12310562562,187,False
7798,362,64.0,42.0,4.12310562562,5.0,187,False
8408,363,65.0,43.0,4.12310562562,5.0,187,False
9095,364,69.0,42.0,5.0,5.0,187,False
7586,365,59.0,49.0,5.38516480713,4.472135955,187,False
7680,366,60.0,51.0,4.472135955,4.12310562562,187,False
8536,367,63.0,51.0,4.12310562562,5.0,187,False
8847,368,59.0,48.0,4.12310562562,5.0,187,False
7969,369,65.0,53.0,5.0,6.32455532034,187,False
7459,370,67.0,58.0,6.32455532034,8.0622577483,187,False
8020,376,84.0,82.0,5.65685424949,7.0,187,False
8213,377,84.0,85.0,5.83095189485,7.07106781187,187,False
8312,378,85.0,88.0,5.83095189485,6.0827625303,187,False
7729,380,72.0,87.0,7.07106781187,5.0,188,False
7997,381,68.0,84.0,5.0,5.09901951359,188,False
8009,382,76.0,86.0,5.0,7.0,188,False
8190,383,68.0,90.0,5.0,5.0,188,False
7452,384,65.0,93.0,5.0,5.0,188,False
7512,385,63.0,95.0,5.0,3.16227766017,188,False
8396,386,64.0,98.0,3.16227766017,3.16227766017,188,False
7851,387,65.0,98.0,3.16227766017,3.60555127546,188,False
8489,388,64.0,98.0,3.16227766017,3.16227766017,188,False
8856,389,64.0,93.0,3.16227766017,5.0,188,False
8936,390,61.0,97.0,3.16227766017,3.16227766017,188,False
8714,391,58.0,97.0,3.16227766017,5.09901951359,188,False
9080,392,65.0,98.0,3.16227766017,3.60555127546,188,False
7803,393,58.0,99.0,3.60555127546,6.0827625303,188,False
7585,394,64.0,87.0,5.0,5.0,188,False
7610,395,60.0,89.0,5.0,5.0,188,False
7826,396,59.0,91.0,5.0,5.65685424949,188,False
8196,397,57.0,92.0,5.0,5.83095189485,188,False
8198,398,63.0,85.0,5.0,5.38516480713,188,False
9120,399,69.0,86.0,5.0,5.09901951359,188,False
7873,400,70.0,96.0,5.38516480713,5.38516480713,188,False
8474,401,56.0,101.0,5.09901951359,4.472135955,188,False
7173,402,54.0,105.0,4.472135955,4.472135955,188,False
7339,403,51.0,102.0,4.472135955,4.472135955,188,False
7945,404,51.0,100.0,4.472135955,5.09901951359,188,False
8352,405,52.0,101.0,4.472135955,4.0,188,False
8805,406,52.0,97.0,4.0,5.09901951359,188,False
8464,407,49.0,106.0,4.472135955,5.83095189485,188,False
8484,408,56.0,105.0,4.472135955,5.38516480713,188,False
7919,409,50.0,93.0,5.09901951359,6.32455532034,188,False
8998,410,56.0,85.0,5.65685424949,6.7082039325,188,False
7923,411,61.0,80.0,5.38516480713,7.61577310586,188,False
8833,412,66.0,79.0,5.38516480713,6.7082039325,188,False
9129,415,71.0,95.0,5.38516480713,6.32455532034,188,False
7527,416,75.0,96.0,5.38516480713,8.0622577483,188,False
7604,421,11.0,-6.0,8.0622577483,5.0,189,False
7468,422,9.0,-4.0,5.0,4.24264068712,189,False
7429,423,6.0,-7.0,4.24264068712,5.09901951359,189,False
7509,424,12.0,-2.0,4.24264068712,5.0,189,False
8012,425,6.0,-6.0,4.24264068712,5.0,189,False
8057,426,7.0,0.0,4.472135955,5.38516480713,189,False
8027,427,3.0,-4.0,5.0,5.65685424949,189,False
8728,428,14.0,-2.0,5.0,5.0,189,False
8051,429,18.0,-4.0,5.0,6.0827625303,189,False
8860,430,16.0,1.0,5.0,5.83095189485,189,False
8440,431,2.0,-2.0,5.38516480713,5.65685424949,189,False
8552,432,7.0,3.0,5.38516480713,5.83095189485,189,False
8319,433,11.0,4.0,5.65685424949,5.65685424949,189,False
8293,434,10.0,8.0,5.65685424949,4.12310562562,189,False
7605,435,11.0,11.0,4.12310562562,6.0827625303,189,False
8247,436,12.0,10.0,4.12310562562,5.0,189,False
8818,437,13.0,7.0,4.12310562562,4.472135955,189,False
9104,438,17.0,10.0,5.0,6.0827625303,189,False
7338,439,5.0,7.0,5.09901951359,3.60555127546,189,False
7320,440,2.0,8.0,3.60555127546,2.82842712475,189,False
8237,441,3.0,8.0,2.82842712475,2.2360679775,189,False
8627,442,2.0,7.0,2.2360679775,3.0,189,False
9171,443,2.0,9.0,2.2360679775,2.2360679775,189,False
8808,444,0.0,10.0,2.2360679775,3.0,189,False
8189,445,0.0,11.0,2.82842712475,3.16227766017,189,False
7470,446,-3.0,10.0,3.0,5.09901951359,189,False
7621,447,-3.0,11.0,3.16227766017,5.38516480713,189,False
8550,448,-3.0,-1.0,5.65685424949,6.7082039325,189,False
8471,449,1.0,-10.0,5.83095189485,6.32455532034,189,False
8564,450,0.0,-12.0,6.32455532034,7.81024967591,189,False
9082,451,3.0,-15.0,6.32455532034,8.54400374532,189,False
8245,455,-9.0,12.0,6.0827625303,7.21110255093,189,False
8603,460,-11.0,26.0,6.7082039325,6.0827625303,190,False
8000,461,-7.0,25.0,6.0827625303,6.0,190,False
8825,462,-4.0,23.0,6.0,4.472135955,190,False
7797,463,0.0,25.0,4.472135955,4.472135955,190,False
8742,464,3.0,26.0,4.472135955,4.472135955,190,False
8914,465,-6.0,26.0,4.472135955,5.09901951359,190,False
8940,466,3.0,24.0,4.472135955,4.472135955,190,False
7302,467,5.0,20.0,4.472135955,7.07106781187,190,False
9118,468,5.0,30.0,4.472135955,5.09901951359,190,False
9181,469,-1.0,25.0,4.472135955,4.12310562562,190,False
7561,470,6.0,35.0,5.09901951359,5.0,190,False
7391,471,9.0,36.0,5.0,3.60555127546,190,False
8030,472,7.0,34.0,3.60555127546,4.12310562562,190,False
8580,473,6.0,37.0,3.60555127546,4.12310562562,190,False
8658,474,11.0,39.0,3.60555127546,3.60555127546,190,False
7396,475,13.0,37.0,3.60555127546,4.12310562562,190,False
7769,476,14.0,41.0,3.60555127546,4.12310562562,190,False
8451,477,14.0,38.0,3.60555127546,3.16227766017,190,False
9121,478,14.0,35.0,3.16227766017,5.0,190,False
7902,479,17.0,42.0,4.12310562562,6.40312423743,190,False
9022,480,12.0,33.0,4.12310562562,4.12310562562,190,False
8760,481,11.0,29.0,4.12310562562,6.0827625303,190,False
9032,482,2.0,38.0,4.12310562562,6.0827625303,190,False
9074,483,11.0,31.0,4.12310562562,5.0,190,False
9179,484,8.0,30.0,4.12310562562,4.12310562562,190,False
9189,485,0.0,32.0,5.38516480713,6.7082039325,190,False
8829,486,-4.0,39.0,6.0827625303,6.0827625303,190,False
8400,487,-6.0,44.0,6.0827625303,6.0,190,False
7211,488,-12.0,44.0,6.0,6.0,190,False
7381,489,-7.0,48.0,6.0,4.12310562562,190,False
7652,490,-6.0,52.0,4.12310562562,7.07106781187,190,False
7761,491,-7.0,45.0,4.12310562562,5.83095189485,190,False
8426,492,-7.0,51.0,4.12310562562,6.0,190,False
8849,493,-4.0,50.0,4.12310562562,5.83095189485,190,False
8433,494,-13.0,41.0,6.0,6.0,190,False
7191,495,-19.0,41.0,6.0,3.60555127546,190,False
7550,496,-21.0,39.0,3.60555127546,4.0,190,False
7839,497,-21.0,42.0,3.60555127546,3.0,190,False
9014,498,-21.0,43.0,3.0,4.0,190,False
9180,499,-22.0,43.0,3.0,3.60555127546,190,False
8335,500,-25.0,42.0,3.60555127546,3.60555127546,190,False
8181,501,-28.0,41.0,3.60555127546,5.38516480713,190,False
8590,502,-23.0,39.0,3.60555127546,3.60555127546,190,False
8755,503,-16.0,39.0,3.60555127546,5.83095189485,190,False
8996,504,-26.0,40.0,3.60555127546,5.0,190,False
8479,505,-16.0,45.0,5.0,5.0,190,False
7283,506,-16.0,49.0,5.0,7.28010988928,190,False
8106,507,-23.0,51.0,7.28010988928,5.83095189485,191,False
8333,508,-33.0,40.0,5.38516480713,7.61577310586,191,False
8336,509,-28.0,54.0,5.83095189485,5.83095189485,191,False
7740,510,-24.0,54.0,5.83095189485,4.0,191,False
9197,511,-22.0,54.0,4.0,6.0,191,False
9207,512,-27.0,54.0,4.0,5.0,191,False
9031,513,-32.0,50.0,5.83095189485,6.40312423743,191,False
7192,514,-36.0,47.0,6.40312423743,7.61577310586,191,False
7384,515,-34.0,51.0,6.40312423743,6.7082039325,191,False
8070,516,-37.0,46.0,6.40312423743,7.21110255093,191,False
7210,518,-37.0,58.0,7.07106781187,5.38516480713,192,False
8591,519,-35.0,62.0,5.38516480713,6.0827625303,192,False
8949,520,-33.0,61.0,5.38516480713,6.32455532034,192,False
9117,521,-42.0,56.0,5.38516480713,5.38516480713,192,False
7890,522,-42.0,54.0,5.38516480713,6.40312423743,192,False
8525,523,-47.0,56.0,5.38516480713,7.07106781187,192,False
7314,524,-36.0,64.0,6.0827625303,5.83095189485,192,False
7267,525,-36.0,68.0,5.83095189485,5.09901951359,192,False
7363,526,-31.0,67.0,5.09901951359,5.09901951359,192,False
7684,527,-35.0,70.0,5.09901951359,5.09901951359,192,False
7874,528,-30.0,69.0,5.09901951359,5.83095189485,192,False
8858,529,-41.0,69.0,5.09901951359,5.09901951359,192,False
7644,530,-46.0,70.0,5.09901951359,5.09901951359,192,False
7654,531,-42.0,68.0,5.09901951359,5.09901951359,192,False
7949,532,-47.0,69.0,5.09901951359,5.83095189485,192,False
7994,533,-44.0,70.0,5.09901951359,3.16227766017,192,False
9141,534,-36.0,72.0,5.09901951359,5.83095189485,192,False
8946,535,-27.0,67.0,5.09901951359,7.0,192,False
8797,536,-27.0,74.0,5.83095189485,8.0,192,False
8354,537,-40.0,75.0,5.83095189485,6.32455532034,192,False
8449,538,-50.0,74.0,5.65685424949,5.83095189485,192,False
7328,539,-55.0,75.0,5.83095189485,5.09901951359,192,False
7956,540,-58.0,76.0,5.09901951359,6.7082039325,192,False
8366,541,-60.0,76.0,5.09901951359,6.7082039325,192,False
9132,542,-52.0,76.0,5.09901951359,6.7082039325,192,False
8505,543,-45.0,63.0,5.83095189485,7.07106781187,192,False
7212,547,-63.0,82.0,6.7082039325,6.40312423743,193,False
7188,548,-59.0,85.0,6.40312423743,9.05538513814,193,False
7298,549,-67.0,77.0,6.40312423743,6.40312423743,193,False
7762,550,-72.0,77.0,6.40312423743,5.0,193,False
7172,551,-75.0,79.0,5.0,5.0,193,False
7442,552,-77.0,75.0,5.0,5.65685424949,193,False
8820,553,-79.0,82.0,5.0,7.28010988928,193,False
8900,554,-69.0,81.0,5.0,5.83095189485,193,False
8906,555,-72.0,76.0,5.0,5.09901951359,193,False
8682,556,-73.0,71.0,5.09901951359,8.24621125124,193,False
7372,565,16.0,91.0,7.0,6.32455532034,194,False
7417,566,10.0,93.0,6.32455532034,6.7082039325,194,False
7572,567,18.0,87.0,6.32455532034,5.0,194,False
7811,568,18.0,91.0,5.0,5.0,194,False
8260,569,18.0,82.0,5.0,5.0,194,False
7547,570,15.0,80.0,5.0,3.0,194,False
7361,571,15.0,77.0,3.0,3.0,194,False
8169,572,13.0,78.0,3.0,3.60555127546,194,False
8388,573,18.0,77.0,3.0,4.12310562562,194,False
9016,574,15.0,77.0,3.0,3.0,194,False
9034,575,17.0,81.0,3.0,4.12310562562,194,False
7626,576,11.0,75.0,3.60555127546,4.472135955,194,False
8140,577,19.0,79.0,4.12310562562,4.12310562562,194,False
7867,578,7.0,75.0,4.472135955,4.12310562562,194,False
7300,579,5.0,78.0,4.12310562562,6.32455532034,194,False
8441,580,8.0,71.0,4.12310562562,4.472135955,194,False
9176,581,6.0,73.0,4.12310562562,5.38516480713,194,False
8243,582,12.0,69.0,4.472135955,6.0827625303,194,False
8305,583,10.0,68.0,4.472135955,6.40312423743,194,False
8664,584,5.0,79.0,4.472135955,6.7082039325,194,False
8544,585,10.0,66.0,5.38516480713,6.0827625303,194,False
7724,586,0.0,72.0,6.0827625303,6.0827625303,194,False
7201,587,-1.0,76.0,6.0827625303,6.0,194,False
7504,588,-7.0,76.0,6.0,7.07106781187,194,False
8969,589,-6.0,73.0,6.0,6.0827625303,194,False
9019,590,-3.0,75.0,6.0,4.24264068712,194,False
7628,593,8.0,87.0,6.7082039325,6.32455532034,195,False
9178,594,22.0,88.0,5.0,6.7082039325,195,False
7375,595,25.0,84.0,6.7082039325,3.60555127546,196,False
7751,596,27.0,82.0,3.60555127546,2.82842712475,196,False
7993,597,28.0,83.0,2.82842712475,3.16227766017,196,False
8868,598,27.0,81.0,2.82842712475,3.60555127546,196,False
9010,599,26.0,82.0,2.82842712475,2.2360679775,196,False
8772,600,31.0,84.0,3.16227766017,5.0,196,False
7685,601,26.0,77.0,4.12310562562,5.0,196,False
7199,602,35.0,81.0,5.0,5.38516480713,196,False
7247,603,33.0,81.0,5.0,5.38516480713,196,False
8221,604,30.0,74.0,5.0,7.0,196,False
9215,605,28.0,73.0,5.0,6.32455532034,196,False
7485,606,38.0,81.0,5.38516480713,7.21110255093,196,False
8767,607,40.0,79.0,5.38516480713,8.24621125124,196,False
7216,608,28.0,71.0,6.32455532034,4.472135955,196,False
7632,609,30.0,67.0,4.472135955,4.472135955,196,False
7520,610,30.0,63.0,4.472135955,5.65685424949,196,False
7682,611,29.0,64.0,4.472135955,4.24264068712,196,False
7262,612,28.0,61.0,4.24264068712,6.32455532034,196,False
7716,613,26.0,67.0,4.24264068712,5.65685424949,196,False
8187,614,18.0,67.0,6.32455532034,8.0622577483,196,False
8002,615,9.0,60.0,6.0827625303,7.61577310586,196,False
9049,617,21.0,47.0,6.40312423743,6.40312423743,196,False
8785,618,30.0,47.0,5.65685424949,5.65685424949,196,False
8132,619,38.0,38.0,5.09901951359,5.83095189485,196,False
9162,620,41.0,33.0,5.38516480713,6.0827625303,196,False
7492,621,31.0,43.0,5.65685424949,6.32455532034,196,False
7379,622,29.0,47.0,5.65685424949,6.32455532034,196,False
8255,623,25.0,45.0,5.65685424949,5.38516480713,196,False
8901,624,23.0,49.0,5.38516480713,6.0827625303,196,False
